LU2MEM14;28706166;65;0;6
LU2MEM14;28706292;82;0;6
LU2MEM14;28706424;73;0;6
LU2MEM14;28707029;73;0;6
LU2MEM14;28707352;84;0;6
LU2MEM14;28709733;85;0;6
LU2MEM14;28710179;67;0;6
LU2MEM14;28710226;83;0;6
LU2MEM14;28711756;69;0;6
LU2MEM14;28715453;67;0;6
LU2ME232;21102791;70.375;0;3
LU2ME232;21108364;41.125;0;3
LU2ME232;28602401;75.625;0;3
LU2ME232;28610792;71.125;0;3
LU2ME232;28705823;65.125;0;3
LU2ME232;28706059;79.125;0;3
LU2ME232;28706094;64.625;0;3
LU2ME232;28706173;61.375;0;3
LU2ME232;28706305;73.125;0;3
LU2ME232;28706440;54.5;0;3
LU2ME232;28707100;55.375;0;3
LU2ME232;28707941;67;0;3
LU2ME232;28708266;64;0;3
LU2ME232;28708579;69.625;0;3
LU2ME232;28709368;56.375;0;3
LU2ME232;28709867;66.125;0;3
LU2ME232;28710261;51.125;0;3
LU2ME232;28710792;56.375;0;3
LU2ME232;28712526;71.5;0;3
LU2ME232;28714890;53.875;0;3
LU2ME232;3809529;0;0;3
LU2ME225;28600528;74.75;0;6
LU2ME225;28601268;0;0;6
LU2ME225;28603777;31.5;0;6
LU2ME225;28626268;76.375;0;6
LU2ME225;28635007;71.375;0;6
LU2ME225;28702216;70.375;0;6
LU2ME225;28705317;86;0;6
LU2ME225;28706207;63;0;6
LU2ME225;28712124;59.125;0;6
LU2ME225;28716429;68.875;0;6
LU2ME225;28716812;18.25;0;6
LU2ME225;28736759;80;0;6
LU2ME225;3700478;68.25;0;6
LU2ME225;3803977;60.125;0;6
LU2ME225;3808557;74.375;0;6
LU2ME224;28600528;80.1;0;3
LU2ME224;28601268;34.9;0;3
LU2ME224;28603777;74.5;0;3
LU2ME224;28626268;85.9;0;3
LU2ME224;28635007;75.9;0;3
LU2ME224;28702216;70.9;0;3
LU2ME224;28705317;69.9;0;3
LU2ME224;28706207;77.8;0;3
LU2ME224;28712124;62.4;0;3
LU2ME224;28716429;75.7;0;3
LU2ME224;28716812;64.7;0;3
LU2ME224;28736759;75.1;0;3
LU2ME224;3700478;79.2;0;3
LU2ME224;3803977;80;0;3
LU2ME224;3808557;80;0;3
LU2ME223;28600528;54.8;0;6
LU2ME223;28601268;72.2;0;6
LU2ME223;28603777;73.8;0;6
LU2ME223;28626268;74.6;0;6
LU2ME223;28635007;56.7;0;6
LU2ME223;28702216;65.8;0;6
LU2ME223;28705317;76.4;0;6
LU2ME223;28706133;50.7;0;6
LU2ME223;28706207;59.8;0;6
LU2ME223;28710705;83.5;0;6
LU2ME223;28712124;55.8;0;6
LU2ME223;28716263;56.3;0;6
LU2ME223;28716429;70.4;0;6
LU2ME223;28716812;74.9;0;6
LU2ME223;28736759;71.5;0;6
LU2ME223;3700478;64.3;0;6
LU2ME223;3803977;66.8;0;6
LU2ME223;3808557;73.2;0;6
LU2ME222;28600528;70;0;3
LU2ME222;28601268;85;0;3
LU2ME222;28603777;75;0;3
LU2ME222;28626268;70;0;3
LU2ME222;28635007;65;0;3
LU2ME222;28702216;80;0;3
LU2ME222;28705317;55;0;3
LU2ME222;28706133;65;0;3
LU2ME222;28706207;70;0;3
LU2ME222;28710705;0;0;3
LU2ME222;28712124;60;0;3
LU2ME222;28716263;70;0;3
LU2ME222;28716429;75;0;3
LU2ME222;28716812;80;0;3
LU2ME222;28736759;85;0;3
LU2ME222;3700478;80;0;3
LU2ME222;3803977;0;0;3
LU2ME222;3808557;75;0;3
LU2ME221;28600528;67.3;0;3
LU2ME221;28601268;65.7;0;3
LU2ME221;28603777;73;0;3
LU2ME221;28626268;70.3;0;3
LU2ME221;28635007;65.3;0;3
LU2ME221;28702216;60.4;0;3
LU2ME221;28705317;76.8;0;3
LU2ME221;28706133;62.5;0;3
LU2ME221;28706207;79.3;0;3
LU2ME221;28710705;80.6;0;3
LU2ME221;28712124;50.2;0;3
LU2ME221;28716263;70.7;0;3
LU2ME221;28716429;80.9;0;3
LU2ME221;28716812;76.5;0;3
LU2ME221;28736759;73.9;0;3
LU2ME221;3700478;60.9;0;3
LU2ME221;3803977;79.3;0;3
LU2ME221;3808557;81.4;0;3
LU2ME202;21100326;0;0;3
LU2ME202;21102791;18;58;3
LU2ME202;21108364;83;0;3
LU2ME202;28601399;36;0;3
LU2ME202;28602401;37;57;3
LU2ME202;28604562;0;0;3
LU2ME202;28605724;17;17;3
LU2ME202;28610792;52;0;3
LU2ME202;28612660;0;0;3
LU2ME202;28612983;0;0;3
LU2ME202;28705823;51;51;3
LU2ME202;28706059;50;0;3
LU2ME202;28706094;71;71;3
LU2ME202;28706173;55;0;3
LU2ME202;28706305;27;27;3
LU2ME202;28706440;24;29;3
LU2ME202;28707100;50;50;3
LU2ME202;28707579;35;35;3
LU2ME202;28707941;77;0;3
LU2ME202;28708266;67;0;3
LU2ME202;28708579;22;32;3
LU2ME202;28709368;59;0;3
LU2ME202;28709867;57;0;3
LU2ME202;28710261;41;41;3
LU2ME202;28710792;27;27;3
LU2ME202;28712526;23;42;3
LU2ME202;28714890;45;53;3
LU2ME202;3809529;0;0;3
LU2ME201;21102791;78.8;0;3
LU2ME201;21108364;53.2;0;3
LU2ME201;28602401;79.3;0;3
LU2ME201;28610792;71.7;0;3
LU2ME201;28705823;80.2;0;3
LU2ME201;28706059;79.3;0;3
LU2ME201;28706094;70.9;0;3
LU2ME201;28706173;81.5;0;3
LU2ME201;28706305;84.6;0;3
LU2ME201;28706440;79.7;0;3
LU2ME201;28707100;74;0;3
LU2ME201;28707941;74.9;0;3
LU2ME201;28708266;54.9;0;3
LU2ME201;28708579;75.8;0;3
LU2ME201;28709368;79.3;0;3
LU2ME201;28709867;81.1;0;3
LU2ME201;28710261;74.9;0;3
LU2ME201;28710792;75.3;0;3
LU2ME201;28712526;81.6;0;3
LU2ME201;28714890;65.6;0;3
LU2ME201;3809529;0;0;3
LU2ME116;21100712;57.5;0;6
LU2ME116;21114032;65;0;6
LU2ME116;21117164;50;0;6
LU2ME116;28601399;0;0;6
LU2ME116;28602696;35;0;6
LU2ME116;28602756;75;0;6
LU2ME116;28612660;0;0;6
LU2ME116;28706397;85;0;6
LU2ME116;28709516;65;0;6
LU2ME116;28711438;62.5;0;6
LU2ME116;28711486;70;0;6
LU2ME116;28712127;35;0;6
LU2ME116;28712643;80;0;6
LU2ME116;28712899;52.5;0;6
LU2ME116;28726856;70;0;6
LU2ME116;3811710;35;0;6
LU2ME115;21100712;57;0;6
LU2ME115;21114032;53;0;6
LU2ME115;21117164;53;0;6
LU2ME115;28601399;0;0;6
LU2ME115;28602696;30;0;6
LU2ME115;28602756;85;0;6
LU2ME115;28612660;17.5;0;6
LU2ME115;28706397;75.2;0;6
LU2ME115;28709516;71.5;0;6
LU2ME115;28711438;50.15;0;6
LU2ME115;28711486;75.3;0;6
LU2ME115;28711957;0;0;6
LU2ME115;28712127;40;0;6
LU2ME115;28712643;72;0;6
LU2ME115;28712899;70.6;0;6
LU2ME115;28726856;80.25;0;6
LU2ME115;3800240;0;0;6
LU2ME115;3811203;0;0;6
LU2ME115;3811710;35;0;6
LU2ME114;21100712;72.85;0;6
LU2ME114;21100963;53.6;0;6
LU2ME114;21100975;68.12;0;6
LU2ME114;21102219;66.13;66.13;6
LU2ME114;21102444;43.18;0;6
LU2ME114;21105766;63;0;6
LU2ME114;21106194;78.53;0;6
LU2ME114;21108230;61.55;0;6
LU2ME114;21108974;30.7;30.7;6
LU2ME114;21109812;30.85;30.85;6
LU2ME114;21109852;53.24;0;6
LU2ME114;21109967;69.05;0;6
LU2ME114;21113328;55.5;0;6
LU2ME114;21113352;0;11.5;6
LU2ME114;21113403;64.57;0;6
LU2ME114;21113972;56.65;0;6
LU2ME114;21114032;58.36;0;6
LU2ME114;21116370;67.62;0;6
LU2ME114;21117164;77.88;0;6
LU2ME114;21119936;25.25;25.25;6
LU2ME114;21120260;54.98;0;6
LU2ME114;28504397;61.86;0;6
LU2ME114;28600200;64.97;0;6
LU2ME114;28600584;45.33;0;6
LU2ME114;28600642;45.06;45.06;6
LU2ME114;28602453;36.36;36.36;6
LU2ME114;28602756;73.7;0;6
LU2ME114;28602780;0;0;6
LU2ME114;28603116;52.1;0;6
LU2ME114;28604017;57.08;0;6
LU2ME114;28604520;0;0;6
LU2ME114;28604566;65.48;0;6
LU2ME114;28604720;72.42;0;6
LU2ME114;28604997;58.25;0;6
LU2ME114;28606382;50;0;6
LU2ME114;28606486;62.75;0;6
LU2ME114;28606866;71.03;0;6
LU2ME114;28608495;44.2;0;6
LU2ME114;28608911;64.37;0;6
LU2ME114;28609478;0;0;6
LU2ME114;28610524;44;44;6
LU2ME114;28611398;70.95;0;6
LU2ME114;28614638;54.57;54.57;6
LU2ME114;28614739;39.75;0;6
LU2ME114;28618339;0;0;6
LU2ME114;28628537;74.13;0;6
LU2ME114;28631007;69.77;0;6
LU2ME114;28631326;41.5;41.5;6
LU2ME114;28631358;64.97;0;6
LU2ME114;28632274;37.3;37.3;6
